file,model,topo,load,scenario,t1_bytes,t1_kb,t2_bytes,t2_kb,avg_fct,flow_count,skipped_lines
fct_topo1_cache_load0.4_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t176800_t21048576.txt,cache,1,0.4,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,76800,75.0,1048576,1024.0,319536.92792897683,34355,0
fct_topo1_cache_load0.5_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1102400_t21048576.txt,cache,1,0.5,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,102400,100.0,1048576,1024.0,419326.657027682,42916,0
fct_topo1_cache_load0.5_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t110240_t21048576.txt,cache,1,0.5,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,10240,10.0,1048576,1024.0,419351.2374871843,42916,0
fct_topo1_cache_load0.5_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t112800_t21048576.txt,cache,1,0.5,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,12800,12.5,1048576,1024.0,419312.19994873705,42916,0
fct_topo1_cache_load0.5_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t125600_t21048576.txt,cache,1,0.5,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,25600,25.0,1048576,1024.0,419611.9194472924,42916,0
fct_topo1_cache_load0.5_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t151200_t21048576.txt,cache,1,0.5,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,51200,50.0,1048576,1024.0,419621.3505219499,42916,0
fct_topo1_cache_load0.5_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t176800_t21048576.txt,cache,1,0.5,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,76800,75.0,1048576,1024.0,419208.0811119396,42916,0
fct_topo1_cache_load0.6_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1102400_t21048576.txt,cache,1,0.6,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,102400,100.0,1048576,1024.0,586570.0450509957,51475,0
fct_topo1_cache_load0.6_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t110240_t21048576.txt,cache,1,0.6,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,10240,10.0,1048576,1024.0,583087.4486644001,51475,0
fct_topo1_cache_load0.6_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t1128000_t21048576.txt,cache,1,0.6,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,128000,125.0,1048576,1024.0,591290.4914618747,51475,0
fct_topo1_cache_load0.6_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t125600_t21048576.txt,cache,1,0.6,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,25600,25.0,1048576,1024.0,585712.100320544,51475,0
fct_topo1_cache_load0.6_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t151200_t21048576.txt,cache,1,0.6,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,51200,50.0,1048576,1024.0,584464.1007090821,51475,0
fct_topo1_cache_load0.6_incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100_t176800_t21048576.txt,cache,1,0.6,incast_dataset1_multi_t10_8_8_einN50Th0.7K3W100,76800,75.0,1048576,1024.0,584358.5780475959,51475,0
